model_id,estimand,source,variant,outcome,denominator_offset,panel,activity,position,covariates,sex,years,n_obs,df_resid,apc,apc_lo,apc_hi,p_value,beta,se,dispersion,durbin_watson,dw_check,model_family,converged,note_keys,note,hospitals_first,hospitals_last,depth_coef,re_sd,re_sd_lo,re_sd_hi,stable_panel_n,script,label_note
a05_entry:con_rett:pop:disruption2021:2021-2025,est_a05_pop,src_a05,con_rett,out_entries,off_pop,panel_all_estab,act_na,pos_na,cov_disruption_2021,,2021-2025,5,2,21.819756034332816,9.28650014114265,35.790357831008905,0.0003665250442319,0.1973723567448944,0.0553937051956136,188.11299999227137,2.3110164027745874,"deviance residuals, chronological",fam_qp,True,a05_era|a05_2025|not_causal_law|place_vs_residence|disruption|dw_weak,"Era 2021–2025 (autism codes); broad PDD 2019–2020 not modelled (different era). Fewer A05 establishments report in 2025 (952 vs 1,070 in 2024). No specification estimates an effect of Law 21.545. Numerator by place of care (public network) and denominator by residence (INE): complementary reading, not prevalence. The 2020–2021 indicator describes reporting disruption; it is not a causal effect. Durbin–Watson with fewer than 8 points: weak, indicative only.",,,,,,,,study/pipeline/06_models.py,"estimand/source/outcome/denominator_offset/panel/activity/position/covariates/model_family are label keys (bilingual text in 06_models.py LBL); apc = 100*(exp(beta)-1) with Wald 95% CI; dispersion = Pearson chi2/df (random intercept: conditional Pearson chi2/(n - p_fixed - 1) at the MAP estimates, diagnostic only); durbin_watson on deviance residuals (weak with < 8 points; random intercept: conditional deviance residuals within hospital)"
a05_entry:con_rett:estab:none:2021-2025,est_a05,src_a05,con_rett,out_entries,off_estab,panel_all_estab,act_na,pos_na,cov_none,,2021-2025,5,3,19.784846682646577,16.424223838451766,23.242474991241945,1.710558335477073e-35,0.1805270032342081,0.0145189234206575,20.034139752392974,2.27279522221229,"deviance residuals, chronological",fam_qp,True,a05_era|a05_2025|not_causal_law|estab_offset|dw_weak,"Era 2021–2025 (autism codes); broad PDD 2019–2020 not modelled (different era). Fewer A05 establishments report in 2025 (952 vs 1,070 in 2024). No specification estimates an effect of Law 21.545. Offset log(reporting establishments): per-establishment rate, not population coverage. Durbin–Watson with fewer than 8 points: weak, indicative only.",,,,,,,,study/pipeline/06_models.py,"estimand/source/outcome/denominator_offset/panel/activity/position/covariates/model_family are label keys (bilingual text in 06_models.py LBL); apc = 100*(exp(beta)-1) with Wald 95% CI; dispersion = Pearson chi2/df (random intercept: conditional Pearson chi2/(n - p_fixed - 1) at the MAP estimates, diagnostic only); durbin_watson on deviance residuals (weak with < 8 points; random intercept: conditional deviance residuals within hospital)"
a05_entry:con_rett:count:none:2021-2025,est_a05,src_a05,con_rett,out_entries,off_none,panel_all_estab,act_na,pos_na,cov_none,,2021-2025,5,3,28.722794415713437,17.04008627436182,41.57164719913284,1.979318680638494e-07,0.2524910257185777,0.0485441154071531,243.7912039879152,1.44716384524023,"deviance residuals, chronological",fam_qp,True,a05_era|a05_2025|not_causal_law|dw_weak,"Era 2021–2025 (autism codes); broad PDD 2019–2020 not modelled (different era). Fewer A05 establishments report in 2025 (952 vs 1,070 in 2024). No specification estimates an effect of Law 21.545. Durbin–Watson with fewer than 8 points: weak, indicative only.",,,,,,,,study/pipeline/06_models.py,"estimand/source/outcome/denominator_offset/panel/activity/position/covariates/model_family are label keys (bilingual text in 06_models.py LBL); apc = 100*(exp(beta)-1) with Wald 95% CI; dispersion = Pearson chi2/df (random intercept: conditional Pearson chi2/(n - p_fixed - 1) at the MAP estimates, diagnostic only); durbin_watson on deviance residuals (weak with < 8 points; random intercept: conditional deviance residuals within hospital)"
a05_entry:con_rett:stable_pop:none:2021-2025,est_a05_pop,src_a05,con_rett,out_entries_stable,off_pop,panel_stable,act_na,pos_na,cov_none,,2021-2025,5,3,25.644820696430106,18.390494538529367,33.343652540453085,5.3254735010502345e-14,0.2282888570678169,0.0303427036984829,66.06784740577586,1.3989265896517735,"deviance residuals, chronological",fam_qp,True,a05_era|a05_2025|not_causal_law|stable_panel|place_vs_residence|dw_weak,"Era 2021–2025 (autism codes); broad PDD 2019–2020 not modelled (different era). Fewer A05 establishments report in 2025 (952 vs 1,070 in 2024). No specification estimates an effect of Law 21.545. Stable panel: establishments with a row for the code in every year of the era. Numerator by place of care (public network) and denominator by residence (INE): complementary reading, not prevalence. Durbin–Watson with fewer than 8 points: weak, indicative only.",,,,,,,436.0,study/pipeline/06_models.py,"estimand/source/outcome/denominator_offset/panel/activity/position/covariates/model_family are label keys (bilingual text in 06_models.py LBL); apc = 100*(exp(beta)-1) with Wald 95% CI; dispersion = Pearson chi2/df (random intercept: conditional Pearson chi2/(n - p_fixed - 1) at the MAP estimates, diagnostic only); durbin_watson on deviance residuals (weak with < 8 points; random intercept: conditional deviance residuals within hospital)"
a05_exit:con_rett:pop:none:2021-2025,est_a05_exit,src_a05,con_rett,out_exits,off_pop,panel_all_estab,act_na,pos_na,cov_none,,2021-2025,5,3,33.18242104271047,15.451154707400594,53.63689795699205,8.460285775415027e-05,0.2865495892550171,0.0728953382935227,150.49962631409974,2.4076469280592585,"deviance residuals, chronological",fam_qp,True,a05_era|a05_2025|not_causal_law|place_vs_residence|dw_weak,"Era 2021–2025 (autism codes); broad PDD 2019–2020 not modelled (different era). Fewer A05 establishments report in 2025 (952 vs 1,070 in 2024). No specification estimates an effect of Law 21.545. Numerator by place of care (public network) and denominator by residence (INE): complementary reading, not prevalence. Durbin–Watson with fewer than 8 points: weak, indicative only.",,,,,,,,study/pipeline/06_models.py,"estimand/source/outcome/denominator_offset/panel/activity/position/covariates/model_family are label keys (bilingual text in 06_models.py LBL); apc = 100*(exp(beta)-1) with Wald 95% CI; dispersion = Pearson chi2/df (random intercept: conditional Pearson chi2/(n - p_fixed - 1) at the MAP estimates, diagnostic only); durbin_watson on deviance residuals (weak with < 8 points; random intercept: conditional deviance residuals within hospital)"
a05_exit:con_rett:estab:none:2021-2025,est_a05_exit,src_a05,con_rett,out_exits,off_estab,panel_all_estab,act_na,pos_na,cov_none,,2021-2025,5,3,17.8718722866958,8.013281489452172,28.63027661767592,0.0002245206407502,0.1644280204603294,0.0445640893506175,52.556613358288246,2.592861369115068,"deviance residuals, chronological",fam_qp,True,a05_era|a05_2025|not_causal_law|estab_offset|dw_weak,"Era 2021–2025 (autism codes); broad PDD 2019–2020 not modelled (different era). Fewer A05 establishments report in 2025 (952 vs 1,070 in 2024). No specification estimates an effect of Law 21.545. Offset log(reporting establishments): per-establishment rate, not population coverage. Durbin–Watson with fewer than 8 points: weak, indicative only.",,,,,,,,study/pipeline/06_models.py,"estimand/source/outcome/denominator_offset/panel/activity/position/covariates/model_family are label keys (bilingual text in 06_models.py LBL); apc = 100*(exp(beta)-1) with Wald 95% CI; dispersion = Pearson chi2/df (random intercept: conditional Pearson chi2/(n - p_fixed - 1) at the MAP estimates, diagnostic only); durbin_watson on deviance residuals (weak with < 8 points; random intercept: conditional deviance residuals within hospital)"
a05_exit:con_rett:count:none:2021-2025,est_a05_exit,src_a05,con_rett,out_exits,off_none,panel_all_estab,act_na,pos_na,cov_none,,2021-2025,5,3,34.04960538247907,16.18874704359934,54.65608469342958,5.9047427907048586e-05,0.2930397348811073,0.0729574234760633,150.80768030792726,2.405597069376427,"deviance residuals, chronological",fam_qp,True,a05_era|a05_2025|not_causal_law|dw_weak,"Era 2021–2025 (autism codes); broad PDD 2019–2020 not modelled (different era). Fewer A05 establishments report in 2025 (952 vs 1,070 in 2024). No specification estimates an effect of Law 21.545. Durbin–Watson with fewer than 8 points: weak, indicative only.",,,,,,,,study/pipeline/06_models.py,"estimand/source/outcome/denominator_offset/panel/activity/position/covariates/model_family are label keys (bilingual text in 06_models.py LBL); apc = 100*(exp(beta)-1) with Wald 95% CI; dispersion = Pearson chi2/df (random intercept: conditional Pearson chi2/(n - p_fixed - 1) at the MAP estimates, diagnostic only); durbin_watson on deviance residuals (weak with < 8 points; random intercept: conditional deviance residuals within hospital)"
a05_exit:con_rett:stable_pop:none:2021-2025,est_a05_exit,src_a05,con_rett,out_exits,off_pop,panel_stable,act_na,pos_na,cov_none,,2021-2025,5,3,23.90352342078279,14.38703737916378,34.21173821642254,1.4672886600321378e-07,0.2143330398599585,0.0407739446109366,22.89722899733604,3.480188769165603,"deviance residuals, chronological",fam_qp,True,a05_era|a05_2025|not_causal_law|stable_panel|place_vs_residence|dw_weak,"Era 2021–2025 (autism codes); broad PDD 2019–2020 not modelled (different era). Fewer A05 establishments report in 2025 (952 vs 1,070 in 2024). No specification estimates an effect of Law 21.545. Stable panel: establishments with a row for the code in every year of the era. Numerator by place of care (public network) and denominator by residence (INE): complementary reading, not prevalence. Durbin–Watson with fewer than 8 points: weak, indicative only.",,,,,,,187.0,study/pipeline/06_models.py,"estimand/source/outcome/denominator_offset/panel/activity/position/covariates/model_family are label keys (bilingual text in 06_models.py LBL); apc = 100*(exp(beta)-1) with Wald 95% CI; dispersion = Pearson chi2/df (random intercept: conditional Pearson chi2/(n - p_fixed - 1) at the MAP estimates, diagnostic only); durbin_watson on deviance residuals (weak with < 8 points; random intercept: conditional deviance residuals within hospital)"
a05_entry:con_rett:HOMBRE:age_adjusted:2021-2025,est_a05_pop,src_a05,con_rett,out_entries,off_pop,panel_all_estab,act_na,pos_na,cov_age,HOMBRE,2021-2025,85,67,27.161021417847554,23.462278856509062,30.97057269470438,2.6578704241682874e-57,0.2402839825627308,0.0150607326106261,16.369258173802024,1.004146859512415,"deviance residuals, within stratum",fam_qp_age,True,a05_era|a05_cells|place_vs_residence|not_causal_law|age_adj,"Era 2021–2025 (autism codes); broad PDD 2019–2020 not modelled (different era). Numerator = sum of age × sex cells (may differ by ≤1 from the COL01 total). Numerator by place of care (public network) and denominator by residence (INE): complementary reading, not prevalence. No specification estimates an effect of Law 21.545. Adjusted APC: counts by age (and sex) with stratum fixed effects and log(population) offset.",,,,,,,,study/pipeline/06_models.py,"estimand/source/outcome/denominator_offset/panel/activity/position/covariates/model_family are label keys (bilingual text in 06_models.py LBL); apc = 100*(exp(beta)-1) with Wald 95% CI; dispersion = Pearson chi2/df (random intercept: conditional Pearson chi2/(n - p_fixed - 1) at the MAP estimates, diagnostic only); durbin_watson on deviance residuals (weak with < 8 points; random intercept: conditional deviance residuals within hospital)"
a05_entry:con_rett:MUJER:age_adjusted:2021-2025,est_a05_pop,src_a05,con_rett,out_entries,off_pop,panel_all_estab,act_na,pos_na,cov_age,MUJER,2021-2025,85,67,34.9332518656686,29.376136989454203,40.729062427703,2.627624470364932e-44,0.2996100395545349,0.021457676553784,14.33779398596329,1.0907001061531674,"deviance residuals, within stratum",fam_qp_age,True,a05_era|a05_cells|place_vs_residence|not_causal_law|age_adj,"Era 2021–2025 (autism codes); broad PDD 2019–2020 not modelled (different era). Numerator = sum of age × sex cells (may differ by ≤1 from the COL01 total). Numerator by place of care (public network) and denominator by residence (INE): complementary reading, not prevalence. No specification estimates an effect of Law 21.545. Adjusted APC: counts by age (and sex) with stratum fixed effects and log(population) offset.",,,,,,,,study/pipeline/06_models.py,"estimand/source/outcome/denominator_offset/panel/activity/position/covariates/model_family are label keys (bilingual text in 06_models.py LBL); apc = 100*(exp(beta)-1) with Wald 95% CI; dispersion = Pearson chi2/df (random intercept: conditional Pearson chi2/(n - p_fixed - 1) at the MAP estimates, diagnostic only); durbin_watson on deviance residuals (weak with < 8 points; random intercept: conditional deviance residuals within hospital)"
a05_entry:con_rett:TOTAL:age_adjusted:2021-2025,est_a05_pop,src_a05,con_rett,out_entries,off_pop,panel_all_estab,act_na,pos_na,cov_age,TOTAL,2021-2025,85,67,29.49101032463952,25.374083006715665,33.74312579417011,2.1526242980230997e-55,0.2584412743993844,0.0164847560420696,28.098584072955532,1.0185381402035931,"deviance residuals, within stratum",fam_qp_age,True,a05_era|a05_cells|place_vs_residence|not_causal_law|age_adj,"Era 2021–2025 (autism codes); broad PDD 2019–2020 not modelled (different era). Numerator = sum of age × sex cells (may differ by ≤1 from the COL01 total). Numerator by place of care (public network) and denominator by residence (INE): complementary reading, not prevalence. No specification estimates an effect of Law 21.545. Adjusted APC: counts by age (and sex) with stratum fixed effects and log(population) offset.",,,,,,,,study/pipeline/06_models.py,"estimand/source/outcome/denominator_offset/panel/activity/position/covariates/model_family are label keys (bilingual text in 06_models.py LBL); apc = 100*(exp(beta)-1) with Wald 95% CI; dispersion = Pearson chi2/df (random intercept: conditional Pearson chi2/(n - p_fixed - 1) at the MAP estimates, diagnostic only); durbin_watson on deviance residuals (weak with < 8 points; random intercept: conditional deviance residuals within hospital)"
a05_entry:sin_rett:pop:none:2021-2025,est_a05_pop,src_a05,sin_rett,out_entries,off_pop,panel_all_estab,act_na,pos_na,cov_none,,2021-2025,5,3,29.135194816857,16.467412395519965,43.18081081561888,1.211435174994067e-06,0.2556896914181938,0.0526787054615709,282.5851663379542,1.4160601415992804,"deviance residuals, chronological",fam_qp,True,a05_era|a05_2025|not_causal_law|place_vs_residence|dw_weak,"Era 2021–2025 (autism codes); broad PDD 2019–2020 not modelled (different era). Fewer A05 establishments report in 2025 (952 vs 1,070 in 2024). No specification estimates an effect of Law 21.545. Numerator by place of care (public network) and denominator by residence (INE): complementary reading, not prevalence. Durbin–Watson with fewer than 8 points: weak, indicative only.",,,,,,,,study/pipeline/06_models.py,"estimand/source/outcome/denominator_offset/panel/activity/position/covariates/model_family are label keys (bilingual text in 06_models.py LBL); apc = 100*(exp(beta)-1) with Wald 95% CI; dispersion = Pearson chi2/df (random intercept: conditional Pearson chi2/(n - p_fixed - 1) at the MAP estimates, diagnostic only); durbin_watson on deviance residuals (weak with < 8 points; random intercept: conditional deviance residuals within hospital)"
a05_entry:sin_rett:pop:none:2022-2025,est_a05_pop,src_a05,sin_rett,out_entries,off_pop,panel_all_estab,act_na,pos_na,cov_none,,2022-2025,4,2,22.122298447186584,9.394520820771834,36.33092101987494,0.0003723599017271,0.1998528029198325,0.0561552074158676,192.5367303872947,1.986094740027756,"deviance residuals, chronological",fam_qp,True,a05_era|a05_2025|not_causal_law|place_vs_residence|dw_weak,"Era 2021–2025 (autism codes); broad PDD 2019–2020 not modelled (different era). Fewer A05 establishments report in 2025 (952 vs 1,070 in 2024). No specification estimates an effect of Law 21.545. Numerator by place of care (public network) and denominator by residence (INE): complementary reading, not prevalence. Durbin–Watson with fewer than 8 points: weak, indicative only.",,,,,,,,study/pipeline/06_models.py,"estimand/source/outcome/denominator_offset/panel/activity/position/covariates/model_family are label keys (bilingual text in 06_models.py LBL); apc = 100*(exp(beta)-1) with Wald 95% CI; dispersion = Pearson chi2/df (random intercept: conditional Pearson chi2/(n - p_fixed - 1) at the MAP estimates, diagnostic only); durbin_watson on deviance residuals (weak with < 8 points; random intercept: conditional deviance residuals within hospital)"
a05_entry:sin_rett:pop:disruption2021:2021-2025,est_a05_pop,src_a05,sin_rett,out_entries,off_pop,panel_all_estab,act_na,pos_na,cov_disruption_2021,,2021-2025,5,2,22.122298447186715,9.394520820771923,36.33092101987512,0.0003723599017271,0.1998528029198336,0.0561552074158677,192.53673038729468,2.3102791992870655,"deviance residuals, chronological",fam_qp,True,a05_era|a05_2025|not_causal_law|place_vs_residence|disruption|dw_weak,"Era 2021–2025 (autism codes); broad PDD 2019–2020 not modelled (different era). Fewer A05 establishments report in 2025 (952 vs 1,070 in 2024). No specification estimates an effect of Law 21.545. Numerator by place of care (public network) and denominator by residence (INE): complementary reading, not prevalence. The 2020–2021 indicator describes reporting disruption; it is not a causal effect. Durbin–Watson with fewer than 8 points: weak, indicative only.",,,,,,,,study/pipeline/06_models.py,"estimand/source/outcome/denominator_offset/panel/activity/position/covariates/model_family are label keys (bilingual text in 06_models.py LBL); apc = 100*(exp(beta)-1) with Wald 95% CI; dispersion = Pearson chi2/df (random intercept: conditional Pearson chi2/(n - p_fixed - 1) at the MAP estimates, diagnostic only); durbin_watson on deviance residuals (weak with < 8 points; random intercept: conditional deviance residuals within hospital)"
a05_entry:sin_rett:estab:none:2021-2025,est_a05,src_a05,sin_rett,out_entries,off_estab,panel_all_estab,act_na,pos_na,cov_none,,2021-2025,5,3,20.641334995006023,16.610549258940345,24.81144975193064,2.677683663376091e-27,0.1876517841503642,0.0173381892033518,28.032201266241604,1.9433528564621831,"deviance residuals, chronological",fam_qp,True,a05_era|a05_2025|not_causal_law|estab_offset|dw_weak,"Era 2021–2025 (autism codes); broad PDD 2019–2020 not modelled (different era). Fewer A05 establishments report in 2025 (952 vs 1,070 in 2024). No specification estimates an effect of Law 21.545. Offset log(reporting establishments): per-establishment rate, not population coverage. Durbin–Watson with fewer than 8 points: weak, indicative only.",,,,,,,,study/pipeline/06_models.py,"estimand/source/outcome/denominator_offset/panel/activity/position/covariates/model_family are label keys (bilingual text in 06_models.py LBL); apc = 100*(exp(beta)-1) with Wald 95% CI; dispersion = Pearson chi2/df (random intercept: conditional Pearson chi2/(n - p_fixed - 1) at the MAP estimates, diagnostic only); durbin_watson on deviance residuals (weak with < 8 points; random intercept: conditional deviance residuals within hospital)"
a05_entry:sin_rett:count:none:2021-2025,est_a05,src_a05,sin_rett,out_entries,off_none,panel_all_estab,act_na,pos_na,cov_none,,2021-2025,5,3,29.977402409843744,17.192843642751598,44.156627760566835,6.935808487952056e-07,0.2621904217411333,0.0528273959807406,284.2804394925625,1.4156829900641132,"deviance residuals, chronological",fam_qp,True,a05_era|a05_2025|not_causal_law|dw_weak,"Era 2021–2025 (autism codes); broad PDD 2019–2020 not modelled (different era). Fewer A05 establishments report in 2025 (952 vs 1,070 in 2024). No specification estimates an effect of Law 21.545. Durbin–Watson with fewer than 8 points: weak, indicative only.",,,,,,,,study/pipeline/06_models.py,"estimand/source/outcome/denominator_offset/panel/activity/position/covariates/model_family are label keys (bilingual text in 06_models.py LBL); apc = 100*(exp(beta)-1) with Wald 95% CI; dispersion = Pearson chi2/df (random intercept: conditional Pearson chi2/(n - p_fixed - 1) at the MAP estimates, diagnostic only); durbin_watson on deviance residuals (weak with < 8 points; random intercept: conditional deviance residuals within hospital)"
a05_entry:sin_rett:stable_pop:none:2021-2025,est_a05_pop,src_a05,sin_rett,out_entries_stable,off_pop,panel_stable,act_na,pos_na,cov_none,,2021-2025,5,3,26.799122668458875,18.215418086533152,36.00609607218785,3.1589876252762546e-11,0.2374339369726346,0.0357637111619743,90.01007640640682,1.3644667591222284,"deviance residuals, chronological",fam_qp,True,a05_era|a05_2025|not_causal_law|stable_panel|place_vs_residence|dw_weak,"Era 2021–2025 (autism codes); broad PDD 2019–2020 not modelled (different era). Fewer A05 establishments report in 2025 (952 vs 1,070 in 2024). No specification estimates an effect of Law 21.545. Stable panel: establishments with a row for the code in every year of the era. Numerator by place of care (public network) and denominator by residence (INE): complementary reading, not prevalence. Durbin–Watson with fewer than 8 points: weak, indicative only.",,,,,,,432.0,study/pipeline/06_models.py,"estimand/source/outcome/denominator_offset/panel/activity/position/covariates/model_family are label keys (bilingual text in 06_models.py LBL); apc = 100*(exp(beta)-1) with Wald 95% CI; dispersion = Pearson chi2/df (random intercept: conditional Pearson chi2/(n - p_fixed - 1) at the MAP estimates, diagnostic only); durbin_watson on deviance residuals (weak with < 8 points; random intercept: conditional deviance residuals within hospital)"
a05_exit:sin_rett:pop:none:2021-2025,est_a05_exit,src_a05,sin_rett,out_exits,off_pop,panel_all_estab,act_na,pos_na,cov_none,,2021-2025,5,3,34.10838912319092,16.429974400546676,54.47104687444426,4.718730455231932e-05,0.2934781610541686,0.0721229236752733,144.64704702159747,2.358018812567338,"deviance residuals, chronological",fam_qp,True,a05_era|a05_2025|not_causal_law|place_vs_residence|dw_weak,"Era 2021–2025 (autism codes); broad PDD 2019–2020 not modelled (different era). Fewer A05 establishments report in 2025 (952 vs 1,070 in 2024). No specification estimates an effect of Law 21.545. Numerator by place of care (public network) and denominator by residence (INE): complementary reading, not prevalence. Durbin–Watson with fewer than 8 points: weak, indicative only.",,,,,,,,study/pipeline/06_models.py,"estimand/source/outcome/denominator_offset/panel/activity/position/covariates/model_family are label keys (bilingual text in 06_models.py LBL); apc = 100*(exp(beta)-1) with Wald 95% CI; dispersion = Pearson chi2/df (random intercept: conditional Pearson chi2/(n - p_fixed - 1) at the MAP estimates, diagnostic only); durbin_watson on deviance residuals (weak with < 8 points; random intercept: conditional deviance residuals within hospital)"
a05_exit:sin_rett:estab:none:2021-2025,est_a05_exit,src_a05,sin_rett,out_exits,off_estab,panel_all_estab,act_na,pos_na,cov_none,,2021-2025,5,3,18.354862759450576,8.982564340976197,28.533161460411492,6.240928377694043e-05,0.1685172370826145,0.0420923621361572,45.95756819384126,2.5760042229926836,"deviance residuals, chronological",fam_qp,True,a05_era|a05_2025|not_causal_law|estab_offset|dw_weak,"Era 2021–2025 (autism codes); broad PDD 2019–2020 not modelled (different era). Fewer A05 establishments report in 2025 (952 vs 1,070 in 2024). No specification estimates an effect of Law 21.545. Offset log(reporting establishments): per-establishment rate, not population coverage. Durbin–Watson with fewer than 8 points: weak, indicative only.",,,,,,,,study/pipeline/06_models.py,"estimand/source/outcome/denominator_offset/panel/activity/position/covariates/model_family are label keys (bilingual text in 06_models.py LBL); apc = 100*(exp(beta)-1) with Wald 95% CI; dispersion = Pearson chi2/df (random intercept: conditional Pearson chi2/(n - p_fixed - 1) at the MAP estimates, diagnostic only); durbin_watson on deviance residuals (weak with < 8 points; random intercept: conditional deviance residuals within hospital)"
a05_exit:sin_rett:count:none:2021-2025,est_a05_exit,src_a05,sin_rett,out_exits,off_none,panel_all_estab,act_na,pos_na,cov_none,,2021-2025,5,3,34.9812829840634,17.171886264572443,55.497597050570825,3.251445453126419e-05,0.2999659382757988,0.0721922215413626,144.97466914342567,2.3558608149784153,"deviance residuals, chronological",fam_qp,True,a05_era|a05_2025|not_causal_law|dw_weak,"Era 2021–2025 (autism codes); broad PDD 2019–2020 not modelled (different era). Fewer A05 establishments report in 2025 (952 vs 1,070 in 2024). No specification estimates an effect of Law 21.545. Durbin–Watson with fewer than 8 points: weak, indicative only.",,,,,,,,study/pipeline/06_models.py,"estimand/source/outcome/denominator_offset/panel/activity/position/covariates/model_family are label keys (bilingual text in 06_models.py LBL); apc = 100*(exp(beta)-1) with Wald 95% CI; dispersion = Pearson chi2/df (random intercept: conditional Pearson chi2/(n - p_fixed - 1) at the MAP estimates, diagnostic only); durbin_watson on deviance residuals (weak with < 8 points; random intercept: conditional deviance residuals within hospital)"
a05_exit:sin_rett:stable_pop:none:2021-2025,est_a05_exit,src_a05,sin_rett,out_exits,off_pop,panel_stable,act_na,pos_na,cov_none,,2021-2025,5,3,24.4624004003245,15.1624203656197,34.51340345426872,3.3353960600338204e-08,0.2188334794873618,0.0396232701972965,21.389182965227405,3.4926268945548857,"deviance residuals, chronological",fam_qp,True,a05_era|a05_2025|not_causal_law|stable_panel|place_vs_residence|dw_weak,"Era 2021–2025 (autism codes); broad PDD 2019–2020 not modelled (different era). Fewer A05 establishments report in 2025 (952 vs 1,070 in 2024). No specification estimates an effect of Law 21.545. Stable panel: establishments with a row for the code in every year of the era. Numerator by place of care (public network) and denominator by residence (INE): complementary reading, not prevalence. Durbin–Watson with fewer than 8 points: weak, indicative only.",,,,,,,186.0,study/pipeline/06_models.py,"estimand/source/outcome/denominator_offset/panel/activity/position/covariates/model_family are label keys (bilingual text in 06_models.py LBL); apc = 100*(exp(beta)-1) with Wald 95% CI; dispersion = Pearson chi2/df (random intercept: conditional Pearson chi2/(n - p_fixed - 1) at the MAP estimates, diagnostic only); durbin_watson on deviance residuals (weak with < 8 points; random intercept: conditional deviance residuals within hospital)"
a05_entry:sin_rett:HOMBRE:age_adjusted:2021-2025,est_a05_pop,src_a05,sin_rett,out_entries,off_pop,panel_all_estab,act_na,pos_na,cov_age,HOMBRE,2021-2025,85,67,27.81328598371424,24.074817092227985,31.664397794852903,4.861923381689865e-59,0.245400309735954,0.0151460683241256,16.42208013147287,1.0175652442655596,"deviance residuals, within stratum",fam_qp_age,True,a05_era|a05_cells|place_vs_residence|not_causal_law|age_adj,"Era 2021–2025 (autism codes); broad PDD 2019–2020 not modelled (different era). Numerator = sum of age × sex cells (may differ by ≤1 from the COL01 total). Numerator by place of care (public network) and denominator by residence (INE): complementary reading, not prevalence. No specification estimates an effect of Law 21.545. Adjusted APC: counts by age (and sex) with stratum fixed effects and log(population) offset.",,,,,,,,study/pipeline/06_models.py,"estimand/source/outcome/denominator_offset/panel/activity/position/covariates/model_family are label keys (bilingual text in 06_models.py LBL); apc = 100*(exp(beta)-1) with Wald 95% CI; dispersion = Pearson chi2/df (random intercept: conditional Pearson chi2/(n - p_fixed - 1) at the MAP estimates, diagnostic only); durbin_watson on deviance residuals (weak with < 8 points; random intercept: conditional deviance residuals within hospital)"
a05_entry:sin_rett:MUJER:age_adjusted:2021-2025,est_a05_pop,src_a05,sin_rett,out_entries,off_pop,panel_all_estab,act_na,pos_na,cov_age,MUJER,2021-2025,85,67,37.85416312822753,32.6184733994677,43.29655442904716,2.23320734598269e-59,0.3210261514480885,0.0197554408935287,11.74131302828224,1.0877753879354315,"deviance residuals, within stratum",fam_qp_age,True,a05_era|a05_cells|place_vs_residence|not_causal_law|age_adj,"Era 2021–2025 (autism codes); broad PDD 2019–2020 not modelled (different era). Numerator = sum of age × sex cells (may differ by ≤1 from the COL01 total). Numerator by place of care (public network) and denominator by residence (INE): complementary reading, not prevalence. No specification estimates an effect of Law 21.545. Adjusted APC: counts by age (and sex) with stratum fixed effects and log(population) offset.",,,,,,,,study/pipeline/06_models.py,"estimand/source/outcome/denominator_offset/panel/activity/position/covariates/model_family are label keys (bilingual text in 06_models.py LBL); apc = 100*(exp(beta)-1) with Wald 95% CI; dispersion = Pearson chi2/df (random intercept: conditional Pearson chi2/(n - p_fixed - 1) at the MAP estimates, diagnostic only); durbin_watson on deviance residuals (weak with < 8 points; random intercept: conditional deviance residuals within hospital)"
a05_entry:sin_rett:TOTAL:age_adjusted:2021-2025,est_a05_pop,src_a05,sin_rett,out_entries,off_pop,panel_all_estab,act_na,pos_na,cov_age,TOTAL,2021-2025,85,67,30.764096270268503,26.7003287130275,34.95820450560427,2.9213171741924876e-62,0.2682247220082417,0.0161075542721808,26.415919245509674,1.0199219976931757,"deviance residuals, within stratum",fam_qp_age,True,a05_era|a05_cells|place_vs_residence|not_causal_law|age_adj,"Era 2021–2025 (autism codes); broad PDD 2019–2020 not modelled (different era). Numerator = sum of age × sex cells (may differ by ≤1 from the COL01 total). Numerator by place of care (public network) and denominator by residence (INE): complementary reading, not prevalence. No specification estimates an effect of Law 21.545. Adjusted APC: counts by age (and sex) with stratum fixed effects and log(population) offset.",,,,,,,,study/pipeline/06_models.py,"estimand/source/outcome/denominator_offset/panel/activity/position/covariates/model_family are label keys (bilingual text in 06_models.py LBL); apc = 100*(exp(beta)-1) with Wald 95% CI; dispersion = Pearson chi2/df (random intercept: conditional Pearson chi2/(n - p_fixed - 1) at the MAP estimates, diagnostic only); durbin_watson on deviance residuals (weak with < 8 points; random intercept: conditional deviance residuals within hospital)"
