source_id,file,relative_path,bytes,sha256,downloaded_or_version_date,observation_unit,period,population_covered,geography,codes_columns_used,stock_or_flow,possible_denominator,definition_breaks,linkage_restrictions,use_rule,root,artefact_role,provider,source_container,manifest_source,manifest_sha256,sha256_matches_manifest,manifest_bytes,bytes_match_manifest,file_mtime_utc,landing_url
rem_serie_a,SerieA_2019.csv,REM/SerieA/SerieA_2019.csv,503967558,87d8c15c25d33f47a1025c3c4c8a59bfda05b794ed0629a4d4325a96b79a8203,2026-07-07 (REM/SerieA/.rem_manifest.json normalizado_en),Establishment x month x REM code row (Col01..Col50 cells of Serie A monthly statistical register),2019,Activity reported by public-network establishments (primary care and specialty) to DEIS; the reporting panel varies by year and code and must be reported alongside counts,"Establishment of care (IdEstablecimiento, IdServicio, IdRegion, IdComuna of the establishment); never residence","sep=';'; keys Mes, IdServicio, Ano, IdEstablecimiento, CodigoPrestacion, IdRegion, IdComuna; values Col01..Col50 read as text (empty cell != 0). A03 legacy 2019-2022: 03500404, 03500405, 03500406, 03500407; 2023-2024: 09600212-09600219; 2024 only (31-59 months): 03700104-03700109; 2025 redesign: 03710013-03710021. A05 2019-2020 broad PDD: 06902600 (entry), 05225000 (exit); 2021-2025: entries 05990022 autism, 05990023 Asperger, 05990024 Rett, 05990025 disintegrative, 05990026 PDD-NOS; exits 05990027-05990031. A27 2023-2025: 29101566 counselling, 29101574 assisted referral; A28 2023-2025: 29101629 primary, 29101651 hospital. Annual totals: sum of months of Col01+Col02 (A03) or Col01 (A05/A27/A28); A05 age-sex in Col04..Col37","flow (monthly activity: screenings, interventions, programme entries/exits)",INE base-2017 population by age/sex (A05); number of reporting establishments and stable panel; APS enrolment as operational coverage; no ratios between stages of non-linkable sources,"A03: legacy subgroup codes 2019-2022 (children with language/social alteration), new M-CHAT-R/F family 2023, 31-59-month codes added 2024, full redesign 2025; A05: broad PDD only in 2019-2020, strict autism and disaggregated categories from 2021; A27 TEA-specific codes only from 2023 (earlier assisted-referral codes concern alcohol/drugs); A28 autism rehabilitation from 2023; 2020 reporting disruption (pandemic); SerieA_2025.csv keeps one incomplete trailing row from the source publication","Aggregate rows without persons; A27 counts interventions not children; no linkage between A03, A27, A05, A28, P2/P6 or GRD","Build tidy establishment x month x code tables keeping zero, empty and 'no row reported' as distinct states; facet by definition era; report reporting establishments; confirm every code against the annual Serie A dictionary; treat 2020 as a reporting-disruption year without interpolation; reproduce config.CONTROLS a05/a27/a28/a03 totals",ASESORIAS_DATA_ROOT,data,"DEIS, Ministerio de Salud",,REM/SerieA/metadata/canonical_manifest.csv,87d8c15c25d33f47a1025c3c4c8a59bfda05b794ed0629a4d4325a96b79a8203,True,503967558,True,2026-07-07,https://deis.minsal.cl/#datosabiertos
rem_serie_a_dictionary,SA_19_V1.3-CODIGOS.xlsm,REM/SerieA/metadata/diccionarios/2019/SA_19_V1.3-CODIGOS.xlsm,1509697,32d5f0aa249944d7224fb7f06c6a3357742f228a1a22c3590c6065182b38a450,2026-07-07 (file mtime; not dated in any manifest),"Annual Serie A code dictionary (one sheet per REM section: A03, A05, A27, A28, ...)",2019,not applicable (metadata),not applicable,"Sheets A03, A05, A27, A28: code (8 digits), label, section header, COL01..COLnn mapping (sex and age headers)",not applicable (dictionary),not applicable,File naming changes in 2023 (DICCIONARIO CODIGOS SA_yy); code families change as listed for rem_serie_a,not applicable,Confirm every code and column position of scripts/downloads/rem_pathway_codes.csv for the given year before extraction (scripts/audit_rem.py pattern),ASESORIAS_DATA_ROOT,dictionary,"DEIS, Ministerio de Salud",,,,not_listed,,not_listed,2026-07-07,https://deis.minsal.cl/#datosabiertos
rem_serie_a,SerieA_2020.csv,REM/SerieA/SerieA_2020.csv,326901209,732bf4d7e7f7f5c64790926dcdd3e15ff31257b5141447d36dc500b055863f8e,2026-07-07 (REM/SerieA/.rem_manifest.json normalizado_en),Establishment x month x REM code row (Col01..Col50 cells of Serie A monthly statistical register),2020,Activity reported by public-network establishments (primary care and specialty) to DEIS; the reporting panel varies by year and code and must be reported alongside counts,"Establishment of care (IdEstablecimiento, IdServicio, IdRegion, IdComuna of the establishment); never residence","sep=';'; keys Mes, IdServicio, Ano, IdEstablecimiento, CodigoPrestacion, IdRegion, IdComuna; values Col01..Col50 read as text (empty cell != 0). A03 legacy 2019-2022: 03500404, 03500405, 03500406, 03500407; 2023-2024: 09600212-09600219; 2024 only (31-59 months): 03700104-03700109; 2025 redesign: 03710013-03710021. A05 2019-2020 broad PDD: 06902600 (entry), 05225000 (exit); 2021-2025: entries 05990022 autism, 05990023 Asperger, 05990024 Rett, 05990025 disintegrative, 05990026 PDD-NOS; exits 05990027-05990031. A27 2023-2025: 29101566 counselling, 29101574 assisted referral; A28 2023-2025: 29101629 primary, 29101651 hospital. Annual totals: sum of months of Col01+Col02 (A03) or Col01 (A05/A27/A28); A05 age-sex in Col04..Col37","flow (monthly activity: screenings, interventions, programme entries/exits)",INE base-2017 population by age/sex (A05); number of reporting establishments and stable panel; APS enrolment as operational coverage; no ratios between stages of non-linkable sources,"A03: legacy subgroup codes 2019-2022 (children with language/social alteration), new M-CHAT-R/F family 2023, 31-59-month codes added 2024, full redesign 2025; A05: broad PDD only in 2019-2020, strict autism and disaggregated categories from 2021; A27 TEA-specific codes only from 2023 (earlier assisted-referral codes concern alcohol/drugs); A28 autism rehabilitation from 2023; 2020 reporting disruption (pandemic); SerieA_2025.csv keeps one incomplete trailing row from the source publication","Aggregate rows without persons; A27 counts interventions not children; no linkage between A03, A27, A05, A28, P2/P6 or GRD","Build tidy establishment x month x code tables keeping zero, empty and 'no row reported' as distinct states; facet by definition era; report reporting establishments; confirm every code against the annual Serie A dictionary; treat 2020 as a reporting-disruption year without interpolation; reproduce config.CONTROLS a05/a27/a28/a03 totals",ASESORIAS_DATA_ROOT,data,"DEIS, Ministerio de Salud",,REM/SerieA/metadata/canonical_manifest.csv,732bf4d7e7f7f5c64790926dcdd3e15ff31257b5141447d36dc500b055863f8e,True,326901209,True,2026-07-07,https://deis.minsal.cl/#datosabiertos
rem_serie_a_dictionary,SA_20_V1.2-CODIGOS.xlsx,REM/SerieA/metadata/diccionarios/2020/SA_20_V1.2-CODIGOS.xlsx,1147246,564b5daf0e596f53d4f8d17b1281937abe21fe2b34be32cb18b41284ef19c130,2026-07-07 (file mtime; not dated in any manifest),"Annual Serie A code dictionary (one sheet per REM section: A03, A05, A27, A28, ...)",2020,not applicable (metadata),not applicable,"Sheets A03, A05, A27, A28: code (8 digits), label, section header, COL01..COLnn mapping (sex and age headers)",not applicable (dictionary),not applicable,File naming changes in 2023 (DICCIONARIO CODIGOS SA_yy); code families change as listed for rem_serie_a,not applicable,Confirm every code and column position of scripts/downloads/rem_pathway_codes.csv for the given year before extraction (scripts/audit_rem.py pattern),ASESORIAS_DATA_ROOT,dictionary,"DEIS, Ministerio de Salud",,,,not_listed,,not_listed,2026-07-07,https://deis.minsal.cl/#datosabiertos
rem_serie_a,SerieA_2021.csv,REM/SerieA/SerieA_2021.csv,473288133,9828d22047f8b14d45467cf020636422e29ccc0424e74cfbb7b76f7d3e361f2e,2026-07-07 (REM/SerieA/.rem_manifest.json normalizado_en),Establishment x month x REM code row (Col01..Col50 cells of Serie A monthly statistical register),2021,Activity reported by public-network establishments (primary care and specialty) to DEIS; the reporting panel varies by year and code and must be reported alongside counts,"Establishment of care (IdEstablecimiento, IdServicio, IdRegion, IdComuna of the establishment); never residence","sep=';'; keys Mes, IdServicio, Ano, IdEstablecimiento, CodigoPrestacion, IdRegion, IdComuna; values Col01..Col50 read as text (empty cell != 0). A03 legacy 2019-2022: 03500404, 03500405, 03500406, 03500407; 2023-2024: 09600212-09600219; 2024 only (31-59 months): 03700104-03700109; 2025 redesign: 03710013-03710021. A05 2019-2020 broad PDD: 06902600 (entry), 05225000 (exit); 2021-2025: entries 05990022 autism, 05990023 Asperger, 05990024 Rett, 05990025 disintegrative, 05990026 PDD-NOS; exits 05990027-05990031. A27 2023-2025: 29101566 counselling, 29101574 assisted referral; A28 2023-2025: 29101629 primary, 29101651 hospital. Annual totals: sum of months of Col01+Col02 (A03) or Col01 (A05/A27/A28); A05 age-sex in Col04..Col37","flow (monthly activity: screenings, interventions, programme entries/exits)",INE base-2017 population by age/sex (A05); number of reporting establishments and stable panel; APS enrolment as operational coverage; no ratios between stages of non-linkable sources,"A03: legacy subgroup codes 2019-2022 (children with language/social alteration), new M-CHAT-R/F family 2023, 31-59-month codes added 2024, full redesign 2025; A05: broad PDD only in 2019-2020, strict autism and disaggregated categories from 2021; A27 TEA-specific codes only from 2023 (earlier assisted-referral codes concern alcohol/drugs); A28 autism rehabilitation from 2023; 2020 reporting disruption (pandemic); SerieA_2025.csv keeps one incomplete trailing row from the source publication","Aggregate rows without persons; A27 counts interventions not children; no linkage between A03, A27, A05, A28, P2/P6 or GRD","Build tidy establishment x month x code tables keeping zero, empty and 'no row reported' as distinct states; facet by definition era; report reporting establishments; confirm every code against the annual Serie A dictionary; treat 2020 as a reporting-disruption year without interpolation; reproduce config.CONTROLS a05/a27/a28/a03 totals",ASESORIAS_DATA_ROOT,data,"DEIS, Ministerio de Salud",,REM/SerieA/metadata/canonical_manifest.csv,9828d22047f8b14d45467cf020636422e29ccc0424e74cfbb7b76f7d3e361f2e,True,473288133,True,2026-07-07,https://deis.minsal.cl/#datosabiertos
rem_serie_a_dictionary,SA_21_V1.2-CODIGOS.xlsm,REM/SerieA/metadata/diccionarios/2021/SA_21_V1.2-CODIGOS.xlsm,1937271,36d8b8f786651d00e91726e9c9aa6199d82b24ae9cab05d470e224203feee3b0,2026-07-07 (file mtime; not dated in any manifest),"Annual Serie A code dictionary (one sheet per REM section: A03, A05, A27, A28, ...)",2021,not applicable (metadata),not applicable,"Sheets A03, A05, A27, A28: code (8 digits), label, section header, COL01..COLnn mapping (sex and age headers)",not applicable (dictionary),not applicable,File naming changes in 2023 (DICCIONARIO CODIGOS SA_yy); code families change as listed for rem_serie_a,not applicable,Confirm every code and column position of scripts/downloads/rem_pathway_codes.csv for the given year before extraction (scripts/audit_rem.py pattern),ASESORIAS_DATA_ROOT,dictionary,"DEIS, Ministerio de Salud",,,,not_listed,,not_listed,2026-07-07,https://deis.minsal.cl/#datosabiertos
rem_serie_a,SerieA_2022.csv,REM/SerieA/SerieA_2022.csv,563999695,ad02113f713e595a334e0ff4667aa3e3b85df4af9b3b44da82a6f11f042fec94,2026-07-07 (REM/SerieA/.rem_manifest.json normalizado_en),Establishment x month x REM code row (Col01..Col50 cells of Serie A monthly statistical register),2022,Activity reported by public-network establishments (primary care and specialty) to DEIS; the reporting panel varies by year and code and must be reported alongside counts,"Establishment of care (IdEstablecimiento, IdServicio, IdRegion, IdComuna of the establishment); never residence","sep=';'; keys Mes, IdServicio, Ano, IdEstablecimiento, CodigoPrestacion, IdRegion, IdComuna; values Col01..Col50 read as text (empty cell != 0). A03 legacy 2019-2022: 03500404, 03500405, 03500406, 03500407; 2023-2024: 09600212-09600219; 2024 only (31-59 months): 03700104-03700109; 2025 redesign: 03710013-03710021. A05 2019-2020 broad PDD: 06902600 (entry), 05225000 (exit); 2021-2025: entries 05990022 autism, 05990023 Asperger, 05990024 Rett, 05990025 disintegrative, 05990026 PDD-NOS; exits 05990027-05990031. A27 2023-2025: 29101566 counselling, 29101574 assisted referral; A28 2023-2025: 29101629 primary, 29101651 hospital. Annual totals: sum of months of Col01+Col02 (A03) or Col01 (A05/A27/A28); A05 age-sex in Col04..Col37","flow (monthly activity: screenings, interventions, programme entries/exits)",INE base-2017 population by age/sex (A05); number of reporting establishments and stable panel; APS enrolment as operational coverage; no ratios between stages of non-linkable sources,"A03: legacy subgroup codes 2019-2022 (children with language/social alteration), new M-CHAT-R/F family 2023, 31-59-month codes added 2024, full redesign 2025; A05: broad PDD only in 2019-2020, strict autism and disaggregated categories from 2021; A27 TEA-specific codes only from 2023 (earlier assisted-referral codes concern alcohol/drugs); A28 autism rehabilitation from 2023; 2020 reporting disruption (pandemic); SerieA_2025.csv keeps one incomplete trailing row from the source publication","Aggregate rows without persons; A27 counts interventions not children; no linkage between A03, A27, A05, A28, P2/P6 or GRD","Build tidy establishment x month x code tables keeping zero, empty and 'no row reported' as distinct states; facet by definition era; report reporting establishments; confirm every code against the annual Serie A dictionary; treat 2020 as a reporting-disruption year without interpolation; reproduce config.CONTROLS a05/a27/a28/a03 totals",ASESORIAS_DATA_ROOT,data,"DEIS, Ministerio de Salud",,REM/SerieA/metadata/canonical_manifest.csv,ad02113f713e595a334e0ff4667aa3e3b85df4af9b3b44da82a6f11f042fec94,True,563999695,True,2026-07-07,https://deis.minsal.cl/#datosabiertos
rem_serie_a_dictionary,SA_22_V1.1-CODIGOS.xlsm,REM/SerieA/metadata/diccionarios/2022/SA_22_V1.1-CODIGOS.xlsm,1740042,755c32f250cc9b7f74f6cefd07b4f7e4c7983cec1b730455190fed6d9869996e,2026-07-07 (file mtime; not dated in any manifest),"Annual Serie A code dictionary (one sheet per REM section: A03, A05, A27, A28, ...)",2022,not applicable (metadata),not applicable,"Sheets A03, A05, A27, A28: code (8 digits), label, section header, COL01..COLnn mapping (sex and age headers)",not applicable (dictionary),not applicable,File naming changes in 2023 (DICCIONARIO CODIGOS SA_yy); code families change as listed for rem_serie_a,not applicable,Confirm every code and column position of scripts/downloads/rem_pathway_codes.csv for the given year before extraction (scripts/audit_rem.py pattern),ASESORIAS_DATA_ROOT,dictionary,"DEIS, Ministerio de Salud",,,,not_listed,,not_listed,2026-07-07,https://deis.minsal.cl/#datosabiertos
rem_serie_a,SerieA_2023.csv,REM/SerieA/SerieA_2023.csv,618070713,98bb2edd15dafbded1de189cf3f1e5328da7824f8cb27b0e0b0d1297b28812a6,2026-07-07 (REM/SerieA/.rem_manifest.json normalizado_en),Establishment x month x REM code row (Col01..Col50 cells of Serie A monthly statistical register),2023,Activity reported by public-network establishments (primary care and specialty) to DEIS; the reporting panel varies by year and code and must be reported alongside counts,"Establishment of care (IdEstablecimiento, IdServicio, IdRegion, IdComuna of the establishment); never residence","sep=';'; keys Mes, IdServicio, Ano, IdEstablecimiento, CodigoPrestacion, IdRegion, IdComuna; values Col01..Col50 read as text (empty cell != 0). A03 legacy 2019-2022: 03500404, 03500405, 03500406, 03500407; 2023-2024: 09600212-09600219; 2024 only (31-59 months): 03700104-03700109; 2025 redesign: 03710013-03710021. A05 2019-2020 broad PDD: 06902600 (entry), 05225000 (exit); 2021-2025: entries 05990022 autism, 05990023 Asperger, 05990024 Rett, 05990025 disintegrative, 05990026 PDD-NOS; exits 05990027-05990031. A27 2023-2025: 29101566 counselling, 29101574 assisted referral; A28 2023-2025: 29101629 primary, 29101651 hospital. Annual totals: sum of months of Col01+Col02 (A03) or Col01 (A05/A27/A28); A05 age-sex in Col04..Col37","flow (monthly activity: screenings, interventions, programme entries/exits)",INE base-2017 population by age/sex (A05); number of reporting establishments and stable panel; APS enrolment as operational coverage; no ratios between stages of non-linkable sources,"A03: legacy subgroup codes 2019-2022 (children with language/social alteration), new M-CHAT-R/F family 2023, 31-59-month codes added 2024, full redesign 2025; A05: broad PDD only in 2019-2020, strict autism and disaggregated categories from 2021; A27 TEA-specific codes only from 2023 (earlier assisted-referral codes concern alcohol/drugs); A28 autism rehabilitation from 2023; 2020 reporting disruption (pandemic); SerieA_2025.csv keeps one incomplete trailing row from the source publication","Aggregate rows without persons; A27 counts interventions not children; no linkage between A03, A27, A05, A28, P2/P6 or GRD","Build tidy establishment x month x code tables keeping zero, empty and 'no row reported' as distinct states; facet by definition era; report reporting establishments; confirm every code against the annual Serie A dictionary; treat 2020 as a reporting-disruption year without interpolation; reproduce config.CONTROLS a05/a27/a28/a03 totals",ASESORIAS_DATA_ROOT,data,"DEIS, Ministerio de Salud",,REM/SerieA/metadata/canonical_manifest.csv,98bb2edd15dafbded1de189cf3f1e5328da7824f8cb27b0e0b0d1297b28812a6,True,618070713,True,2026-07-07,https://deis.minsal.cl/#datosabiertos
rem_serie_a_dictionary,DICCIONARIO CODIGOS SA_23_V1.4.xlsm,REM/SerieA/metadata/diccionarios/2023/DICCIONARIO CODIGOS SA_23_V1.4.xlsm,2049039,17555c32418dba7288fee4d0b912ad5e276c38345f89ea7b13ef062e43e9d2cc,2026-07-07 (file mtime; not dated in any manifest),"Annual Serie A code dictionary (one sheet per REM section: A03, A05, A27, A28, ...)",2023,not applicable (metadata),not applicable,"Sheets A03, A05, A27, A28: code (8 digits), label, section header, COL01..COLnn mapping (sex and age headers)",not applicable (dictionary),not applicable,File naming changes in 2023 (DICCIONARIO CODIGOS SA_yy); code families change as listed for rem_serie_a,not applicable,Confirm every code and column position of scripts/downloads/rem_pathway_codes.csv for the given year before extraction (scripts/audit_rem.py pattern),ASESORIAS_DATA_ROOT,dictionary,"DEIS, Ministerio de Salud",,,,not_listed,,not_listed,2026-07-07,https://deis.minsal.cl/#datosabiertos
rem_serie_a,SerieA_2024.csv,REM/SerieA/SerieA_2024.csv,671897967,8b82723ebdf95600c25f4640f96bf63dbc32783f0435120f95077a2545867e40,2026-07-07 (REM/SerieA/.rem_manifest.json normalizado_en),Establishment x month x REM code row (Col01..Col50 cells of Serie A monthly statistical register),2024,Activity reported by public-network establishments (primary care and specialty) to DEIS; the reporting panel varies by year and code and must be reported alongside counts,"Establishment of care (IdEstablecimiento, IdServicio, IdRegion, IdComuna of the establishment); never residence","sep=';'; keys Mes, IdServicio, Ano, IdEstablecimiento, CodigoPrestacion, IdRegion, IdComuna; values Col01..Col50 read as text (empty cell != 0). A03 legacy 2019-2022: 03500404, 03500405, 03500406, 03500407; 2023-2024: 09600212-09600219; 2024 only (31-59 months): 03700104-03700109; 2025 redesign: 03710013-03710021. A05 2019-2020 broad PDD: 06902600 (entry), 05225000 (exit); 2021-2025: entries 05990022 autism, 05990023 Asperger, 05990024 Rett, 05990025 disintegrative, 05990026 PDD-NOS; exits 05990027-05990031. A27 2023-2025: 29101566 counselling, 29101574 assisted referral; A28 2023-2025: 29101629 primary, 29101651 hospital. Annual totals: sum of months of Col01+Col02 (A03) or Col01 (A05/A27/A28); A05 age-sex in Col04..Col37","flow (monthly activity: screenings, interventions, programme entries/exits)",INE base-2017 population by age/sex (A05); number of reporting establishments and stable panel; APS enrolment as operational coverage; no ratios between stages of non-linkable sources,"A03: legacy subgroup codes 2019-2022 (children with language/social alteration), new M-CHAT-R/F family 2023, 31-59-month codes added 2024, full redesign 2025; A05: broad PDD only in 2019-2020, strict autism and disaggregated categories from 2021; A27 TEA-specific codes only from 2023 (earlier assisted-referral codes concern alcohol/drugs); A28 autism rehabilitation from 2023; 2020 reporting disruption (pandemic); SerieA_2025.csv keeps one incomplete trailing row from the source publication","Aggregate rows without persons; A27 counts interventions not children; no linkage between A03, A27, A05, A28, P2/P6 or GRD","Build tidy establishment x month x code tables keeping zero, empty and 'no row reported' as distinct states; facet by definition era; report reporting establishments; confirm every code against the annual Serie A dictionary; treat 2020 as a reporting-disruption year without interpolation; reproduce config.CONTROLS a05/a27/a28/a03 totals",ASESORIAS_DATA_ROOT,data,"DEIS, Ministerio de Salud",,REM/SerieA/metadata/canonical_manifest.csv,8b82723ebdf95600c25f4640f96bf63dbc32783f0435120f95077a2545867e40,True,671897967,True,2026-07-07,https://deis.minsal.cl/#datosabiertos
rem_serie_a_dictionary,DICCIONARIO CODIGOS SA_24_V1.1.xlsm,REM/SerieA/metadata/diccionarios/2024/DICCIONARIO CODIGOS SA_24_V1.1.xlsm,1374226,aed008d4d208a5292302d9149e0ae967d5fde02703b33e5f72c00d9338612d1e,2026-07-07 (file mtime; not dated in any manifest),"Annual Serie A code dictionary (one sheet per REM section: A03, A05, A27, A28, ...)",2024,not applicable (metadata),not applicable,"Sheets A03, A05, A27, A28: code (8 digits), label, section header, COL01..COLnn mapping (sex and age headers)",not applicable (dictionary),not applicable,File naming changes in 2023 (DICCIONARIO CODIGOS SA_yy); code families change as listed for rem_serie_a,not applicable,Confirm every code and column position of scripts/downloads/rem_pathway_codes.csv for the given year before extraction (scripts/audit_rem.py pattern),ASESORIAS_DATA_ROOT,dictionary,"DEIS, Ministerio de Salud",,,,not_listed,,not_listed,2026-07-07,https://deis.minsal.cl/#datosabiertos
rem_serie_a,SerieA_2025.csv,REM/SerieA/SerieA_2025.csv,574165721,ef4c364a6f078d8f3cc9a265a3e48e58378dbd7a8d5e9a61ef316e8339c9ed4a,2026-07-07 (REM/SerieA/.rem_manifest.json normalizado_en),Establishment x month x REM code row (Col01..Col50 cells of Serie A monthly statistical register),2025,Activity reported by public-network establishments (primary care and specialty) to DEIS; the reporting panel varies by year and code and must be reported alongside counts,"Establishment of care (IdEstablecimiento, IdServicio, IdRegion, IdComuna of the establishment); never residence","sep=';'; keys Mes, IdServicio, Ano, IdEstablecimiento, CodigoPrestacion, IdRegion, IdComuna; values Col01..Col50 read as text (empty cell != 0). A03 legacy 2019-2022: 03500404, 03500405, 03500406, 03500407; 2023-2024: 09600212-09600219; 2024 only (31-59 months): 03700104-03700109; 2025 redesign: 03710013-03710021. A05 2019-2020 broad PDD: 06902600 (entry), 05225000 (exit); 2021-2025: entries 05990022 autism, 05990023 Asperger, 05990024 Rett, 05990025 disintegrative, 05990026 PDD-NOS; exits 05990027-05990031. A27 2023-2025: 29101566 counselling, 29101574 assisted referral; A28 2023-2025: 29101629 primary, 29101651 hospital. Annual totals: sum of months of Col01+Col02 (A03) or Col01 (A05/A27/A28); A05 age-sex in Col04..Col37","flow (monthly activity: screenings, interventions, programme entries/exits)",INE base-2017 population by age/sex (A05); number of reporting establishments and stable panel; APS enrolment as operational coverage; no ratios between stages of non-linkable sources,"A03: legacy subgroup codes 2019-2022 (children with language/social alteration), new M-CHAT-R/F family 2023, 31-59-month codes added 2024, full redesign 2025; A05: broad PDD only in 2019-2020, strict autism and disaggregated categories from 2021; A27 TEA-specific codes only from 2023 (earlier assisted-referral codes concern alcohol/drugs); A28 autism rehabilitation from 2023; 2020 reporting disruption (pandemic); SerieA_2025.csv keeps one incomplete trailing row from the source publication","Aggregate rows without persons; A27 counts interventions not children; no linkage between A03, A27, A05, A28, P2/P6 or GRD","Build tidy establishment x month x code tables keeping zero, empty and 'no row reported' as distinct states; facet by definition era; report reporting establishments; confirm every code against the annual Serie A dictionary; treat 2020 as a reporting-disruption year without interpolation; reproduce config.CONTROLS a05/a27/a28/a03 totals",ASESORIAS_DATA_ROOT,data,"DEIS, Ministerio de Salud",,REM/SerieA/metadata/canonical_manifest.csv,ef4c364a6f078d8f3cc9a265a3e48e58378dbd7a8d5e9a61ef316e8339c9ed4a,True,574165721,True,2026-07-07,https://deis.minsal.cl/#datosabiertos
rem_serie_a_dictionary,DICCIONARIO CODIGOS SA_25_V1.5.xlsm,REM/SerieA/metadata/diccionarios/2025/DICCIONARIO CODIGOS SA_25_V1.5.xlsm,1561880,564b79117cccde218e1457adac6c19a340129bed68380b5ea81c6b94f1f264b4,2026-07-07 (file mtime; not dated in any manifest),"Annual Serie A code dictionary (one sheet per REM section: A03, A05, A27, A28, ...)",2025,not applicable (metadata),not applicable,"Sheets A03, A05, A27, A28: code (8 digits), label, section header, COL01..COLnn mapping (sex and age headers)",not applicable (dictionary),not applicable,File naming changes in 2023 (DICCIONARIO CODIGOS SA_yy); code families change as listed for rem_serie_a,not applicable,Confirm every code and column position of scripts/downloads/rem_pathway_codes.csv for the given year before extraction (scripts/audit_rem.py pattern),ASESORIAS_DATA_ROOT,dictionary,"DEIS, Ministerio de Salud",,,,not_listed,,not_listed,2026-07-07,https://deis.minsal.cl/#datosabiertos
rem_serie_p,SerieP_2019.csv,REM/SerieP/SerieP_2019.csv,90437288,e3b8c85b1ac3e8e77106df9c818919697761988ab2e9237d9cc588db3757bdc5,2026-09-04 (manifest_extract_rem_series_p.csv processed_at_utc),Establishment x semester (Mes=06 or 12) x REM code row (Serie P population under control),2019,"People under control in public-network establishments reporting P2 (NANEAS) and P6 (mental health) at June and December; reporting establishments vary (P2 December: 460, 400, 640, 897, 1,012, 1,218, 1,325 in 2019-2025)","Establishment of care (IdEstablecimiento, IdServicio, IdRegion, IdComuna of the establishment); never residence","sep=';'; same layout as Serie A (Mes, IdServicio, Ano, IdEstablecimiento, CodigoPrestacion, IdRegion, IdComuna, Col01..Col50 as text). P2500500 (P2 autism NANEAS under control), P2501878 (total NANEAS, from Dec 2023); P6 2019-2020 broad PDD P6223000 (primary) / P6223380 (specialty); P6 2021-2025 primary P6241010-P6241050, specialty P6241060-P6241100. Primary value: Col01 at Mes=12",stock (semiannual population under control),P2501878 total NANEAS under control only from December 2023; number of reporting establishments; INE population as territorial context,P6 changes from broad PDD (2019-2020) to autism and disaggregated categories (2021); P2501878 exists only from December 2023; June 2020 P2 records only 172 persons in 28 establishments (pandemic reporting collapse); files extracted from the official SERIE_REM_{year}.zip (member names vary by year),"Aggregate stocks without persons; not linkable to A05 entries, GRD or education",December (Mes=12) is the primary series and June the sensitivity; never sum semesters nor average them; always report reporting establishments; reproduce config.CONTROLS p2_*/p6_* December totals,ASESORIAS_DATA_ROOT,data,"DEIS, Ministerio de Salud",status=verificado_existente; source_zip=SERIE_REM_2019.zip; member=SerieP_2019.txt,REM/SerieP/manifest_extract_rem_series_p.csv,e3b8c85b1ac3e8e77106df9c818919697761988ab2e9237d9cc588db3757bdc5,True,90437288,True,2026-09-04,https://deis.minsal.cl/#datosabiertos
